feature	GeneSymbol	hgnc_id	chr	start	end
ENSG00000246228	CASC8	45129.0	8	128302062	128494384
ENSG00000212993	POU5F1B	9223.0	8	128426535	128432311
ENSG00000249375	CASC11	48939.0	8	128698588	128746213
ENSG00000136997	MYC	7553.0	8	128747680	128753674
ENSG00000256655	TMEM75	32295.0	8	128959126	128960591
ENSG00000250400	LINC00977	48902.0	8	130228713	130253496
ENSG00000229140	CCDC26	28416.0	8	130363937	130692485
ENSG00000147697	GSDMC	7151.0	8	130760442	130799134
ENSG00000153310	FAM49B	25216.0	8	130851839	131029375
ENSG00000153317	ASAP1	2720.0	8	131064353	131455906
ENSG00000155897	ADCY8	239.0	8	131792547	132054672
ENSG00000132294	EFR3A	28970.0	8	132916335	133025889
ENSG00000253117	OC90	8100.0	8	133036467	133071627
ENSG00000132297	HHLA1	4904.0	8	133073733	133123406
ENSG00000184156	KCNQ3	6297.0	8	133133108	133493200
ENSG00000253521	HPYR1	16071.0	8	133572745	133573726
ENSG00000129295	LRRC6	16725.0	8	133584320	133687838
ENSG00000165071	TMEM71	26572.0	8	133697253	133772958
ENSG00000129292	PHF20L1	24280.0	8	133787618	133861052
ENSG00000042832	TG	11764.0	8	133879203	134147147
ENSG00000155926	SLA	10902.0	8	134048973	134115298
ENSG00000104415	WISP1	12769.0	8	134203282	134242587
ENSG00000104419	NDRG1	7679.0	8	134249414	134314265
ENSG00000008513	ST3GAL1	10862.0	8	134467091	134584183
ENSG00000066827	ZFAT	19899.0	8	135490031	135725292
ENSG00000248492	ZFAT-AS1	33992.0	8	135610314	135612932
ENSG00000131773	KHDRBS3	18117.0	8	136469700	136668965
ENSG00000147724	FAM135B	28029.0	8	139142266	139509065
ENSG00000169436	COL22A1	22989.0	8	139600478	139926249
ENSG00000169427	KCNK9	6283.0	8	140613081	140715299
ENSG00000167632	TRAPPC9	30832.0	8	140742586	141468678
ENSG00000250733	C8orf17	17737.0	8	140943416	140946190
ENSG00000104472	CHRAC1	13544.0	8	141521397	141527236
ENSG00000259758	CASC7	48905.0	8	141530255	141539600
ENSG00000123908	AGO2	3263.0	8	141541264	141645718
ENSG00000169398	PTK2	9611.0	8	141667999	142012315
ENSG00000105339	DENND3	29134.0	8	142127377	142205907
ENSG00000022567	SLC45A4	29196.0	8	142217265	142318404
ENSG00000204882	GPR20	4475.0	8	142366600	142377367
ENSG00000184489	PTP4A3	9636.0	8	142402093	142441620
ENSG00000254008	LINC00051	32028.0	8	143279717	143290364
ENSG00000171045	TSNARE1	26437.0	8	143293441	143484601
ENSG00000181790	BAI1	943.0	8	143530791	143626370
ENSG00000198576	ARC	648.0	8	143692405	143696833
ENSG00000167653	PSCA	9500.0	8	143751726	143764142
ENSG00000160886	LY6K	24225.0	8	143781529	143786545
ENSG00000130193	THEM6	29656.0	8	143808621	143818345
ENSG00000126233	SLURP1	18746.0	8	143822362	143823829
ENSG00000197353	LYPD2	25215.0	8	143831568	143833952
ENSG00000180155	LYNX1	29604.0	8	143845752	143859640
ENSG00000167656	LY6D	13348.0	8	143866296	143868008
ENSG00000104499	GML	4375.0	8	143915663	143997922
ENSG00000160882	CYP11B1	2591.0	8	143953772	143961262
ENSG00000179142	CYP11B2	2592.0	8	143991975	143999259
ENSG00000160932	LY6E	6727.0	8	144099399	144105249
ENSG00000177335	C8orf31	26731.0	8	144120626	144141359
ENSG00000176956	LY6H	6728.0	8	144239331	144242128
ENSG00000182851	GPIHBP1	24945.0	8	144295068	144299044
ENSG00000181638	ZFP41	26786.0	8	144328991	144344875
ENSG00000250571	GLI4	4320.0	8	144349603	144359101
ENSG00000185730	ZNF696	25872.0	8	144371846	144380231
ENSG00000184428	TOP1MT	29787.0	8	144386554	144442149
ENSG00000254389	RHPN1-AS1	28457.0	8	144448801	144450718
ENSG00000158106	RHPN1	19973.0	8	144451057	144466390
ENSG00000182759	MAFA	23145.0	8	144501352	144512576
ENSG00000014164	ZC3H3	28972.0	8	144519825	144623623
ENSG00000104518	GSDMD	25697.0	8	144635377	144645232
ENSG00000204839	MROH6	27814.0	8	144648357	144655141
ENSG00000147813	NAPRT1	30450.0	8	144656955	144660819
ENSG00000104529	EEF1D	3211.0	8	144661867	144681711
ENSG00000179886	TIGD5	18336.0	8	144680074	144682485
ENSG00000104524	PYCRL	25846.0	8	144686083	144691943
ENSG00000104522	TSTA3	12390.0	8	144694788	144700218
ENSG00000183309	ZNF623	29084.0	8	144718183	144735900
ENSG00000181135	ZNF707	27815.0	8	144766622	144796068
ENSG00000255181	CCDC166	41910.0	8	144788864	144790279
ENSG00000181085	MAPK15	24667.0	8	144798429	144804628
ENSG00000180921	FAM83H	24797.0	8	144806103	144815971
ENSG00000203499	FAM83H-AS1	48720.0	8	144816310	144828507
ENSG00000180900	SCRIB	30377.0	8	144873090	144897549
ENSG00000179950	PUF60	17042.0	8	144898514	144912029
ENSG00000185189	NRBP2	19339.0	8	144915764	144924200
ENSG00000227184	EPPK1	15577.0	8	144939497	144952632
ENSG00000178209	PLEC	9069.0	8	144989321	145050902
ENSG00000178685	PARP10	25895.0	8	145051321	145086940
ENSG00000178719	GRINA	4589.0	8	145064226	145067583
ENSG00000186583	SPATC1	30510.0	8	145086582	145101933
ENSG00000178814	OPLAH	8149.0	8	145106167	145118735
ENSG00000178896	EXOSC4	18189.0	8	145133529	145135550
ENSG00000197858	GPAA1	4446.0	8	145137493	145141119
ENSG00000179091	CYC1	2579.0	8	145149930	145152428
ENSG00000179526	SHARPIN	25321.0	8	145153536	145163027
ENSG00000179632	MAF1	24966.0	8	145159402	145162514
ENSG00000179698	KIAA1875	26959.0	8	145162629	145173218
ENSG00000235173	FAM203A	24161.0	8	145192672	145195746
ENSG00000179832	MROH1	26958.0	8	145202919	145316843
ENSG00000187786	SCXB	32322.0	8	145321517	145323045
ENSG00000230567	FAM203B	32323.0	8	145437880	145440835
ENSG00000170727	BOP1	15519.0	8	145486055	145515082
ENSG00000188686	SCXA	24312.0	8	145490549	145492470
ENSG00000185122	HSF1	5224.0	8	145515280	145538385
ENSG00000185000	DGAT1	2843.0	8	145539954	145550573
ENSG00000170616	SCRT1	15950.0	8	145554228	145559943
ENSG00000214597	TMEM249	44155.0	8	145575878	145578574
ENSG00000185803	SLC52A2	30224.0	8	145577795	145584932
ENSG00000182325	FBXL6	13603.0	8	145579091	145583036
ENSG00000173137	ADCK5	21738.0	8	145596790	145618457
ENSG00000071894	CPSF1	2324.0	8	145618444	145634753
ENSG00000147804	SLC39A4	17129.0	8	145635126	145642279
ENSG00000160948	VPS28	18178.0	8	145649000	145653931
ENSG00000160949	TONSL	7801.0	8	145654165	145669827
ENSG00000187954	CYHR1	17806.0	8	145674965	145691060
ENSG00000167702	KIFC2	29530.0	8	145691426	145699585
ENSG00000160973	FOXH1	3814.0	8	145698795	145701718
ENSG00000160972	PPP1R16A	14941.0	8	145703352	145727504
ENSG00000167701	GPT	4552.0	8	145728356	145732557
ENSG00000167700	MFSD3	25157.0	8	145734457	145736596
ENSG00000160957	RECQL4	9949.0	8	145736667	145743229
ENSG00000160959	LRRC14	20419.0	8	145743376	145750557
ENSG00000254402	LRRC24	28947.0	8	145747761	145752416
ENSG00000213563	C8orf82	33826.0	8	145751117	145754516
ENSG00000147799	ARHGAP39	29351.0	8	145754563	145911194
ENSG00000198169	ZNF251	13045.0	8	145946298	145981802
ENSG00000196378	ZNF34	13098.0	8	145998499	146012730
ENSG00000161016	RPL8	10368.0	8	146015150	146017972
ENSG00000197363	ZNF517	27984.0	8	146024261	146036554
ENSG00000147789	ZNF7	13139.0	8	146052849	146072894
ENSG00000170619	COMMD5	17902.0	8	146066427	146079121
ENSG00000196150	ZNF250	13044.0	8	146076632	146127553
ENSG00000170631	ZNF16	12947.0	8	146155744	146176274
ENSG00000255559	ZNF252P-AS1	27821.0	8	146228197	146231432
ENSG00000182307	C8orf33	26104.0	8	146277764	146281416
ENSG00000227518	MIR1302-9	38218.0	9	27657	30891
ENSG00000218839	FAM138C	32333.0	9	34394	35856
ENSG00000170122	FOXD4	3805.0	9	116237	118417
ENSG00000172785	CBWD1	17134.0	9	121041	188979
ENSG00000183784	C9orf66	26436.0	9	213108	215893
ENSG00000107099	DOCK8	19191.0	9	214854	465259
ENSG00000107104	KANK1	19309.0	9	470291	746105
ENSG00000137090	DMRT1	2934.0	9	841690	969090
ENSG00000064218	DMRT3	13909.0	9	976964	991731
ENSG00000173253	DMRT2	2935.0	9	1050354	1057552
ENSG00000080503	SMARCA2	11098.0	9	2015342	2193624
ENSG00000147852	VLDLR	12698.0	9	2621834	2660053
ENSG00000168263	KCNV2	19698.0	9	2717502	2730037
ENSG00000080608	KIAA0020	29676.0	9	2720469	2844241
ENSG00000080298	RFX3	9984.0	9	3218297	3526004
ENSG00000107249	GLIS3	28510.0	9	3824127	4348392
ENSG00000237009	GLIS3-AS1	28260.0	9	3898642	3901248
ENSG00000106688	SLC1A1	10939.0	9	4490444	4587469
ENSG00000106686	SPATA6L	25472.0	9	4553386	4666674
ENSG00000205808	PPAPDC2	23682.0	9	4662298	4665256
ENSG00000106993	CDC37L1	17179.0	9	4679559	4708398
ENSG00000147853	AK3	17376.0	9	4711155	4742043
ENSG00000120158	RCL1	17687.0	9	4792869	4885917
ENSG00000096968	JAK2	6192.0	9	4985033	5128183
ENSG00000120210	INSL6	6089.0	9	5131979	5185668
ENSG00000120211	INSL4	6087.0	9	5231419	5235304
ENSG00000107014	RLN2	10027.0	9	5299868	5304969
ENSG00000107018	RLN1	10026.0	9	5334969	5339873
ENSG00000107020	PLGRKT	23633.0	9	5357973	5437878
ENSG00000120217	CD274	17635.0	9	5450503	5470566
ENSG00000197646	PDCD1LG2	18731.0	9	5510545	5571282
ENSG00000107036	KIAA1432	17686.0	9	5629025	5776557
ENSG00000099219	ERMP1	23703.0	9	5765076	5833117
ENSG00000183354	KIAA2026	23378.0	9	5881596	6007901
ENSG00000120215	MLANA	7124.0	9	5890802	5910606
ENSG00000137040	RANBP6	9851.0	9	6011043	6015618
ENSG00000137033	IL33	16028.0	9	6215805	6257983
ENSG00000170777	TPD52L3	23382.0	9	6328349	6331900
ENSG00000147854	UHRF2	12557.0	9	6413151	6507054
ENSG00000215066	C9orf38	23398.0	9	6467618	6470375
ENSG00000178445	GLDC	4313.0	9	6532464	6645650
ENSG00000107077	KDM4C	17071.0	9	6720863	7175648
ENSG00000137038	TMEM261	30536.0	9	7796490	7888380
ENSG00000153707	PTPRD	9668.0	9	8314246	10612723
ENSG00000107165	TYRP1	12450.0	9	12685439	12710290
ENSG00000153714	LURAP1L	31452.0	9	12775020	12822130
ENSG00000107186	MPDZ	7208.0	9	13105703	13279589
ENSG00000205636	LINC00583	31437.0	9	13927970	13945609
ENSG00000147862	NFIB	7785.0	9	14081842	14398982
ENSG00000175893	ZDHHC21	20750.0	9	14611069	14693469
ENSG00000147869	CER1	1862.0	9	14719722	14722715
ENSG00000164946	FREM1	23399.0	9	14734664	14910993
ENSG00000155158	TTC39B	23704.0	9	15163620	15307358
ENSG00000164975	SNAPC3	11136.0	9	15422702	15465951
ENSG00000164985	PSIP1	9527.0	9	15464064	15511017
ENSG00000164989	CCDC171	29828.0	9	15552895	16061661
ENSG00000205549	C9orf92	19054.0	9	16203933	16276311
ENSG00000173068	BNC2	30988.0	9	16409501	16870841
ENSG00000044459	CNTLN	23432.0	9	17134980	17503921
ENSG00000107295	SH3GL2	10831.0	9	17579080	17797127
ENSG00000178031	ADAMTSL1	14632.0	9	18473892	18910948
ENSG00000155875	FAM154A	28566.0	9	18927656	19033251
ENSG00000155876	RRAGA	16963.0	9	19049372	19051019
ENSG00000147874	HAUS6	25948.0	9	19053141	19103117
ENSG00000147872	PLIN2	248.0	9	19108373	19149288
ENSG00000137145	DENND4C	26079.0	9	19230433	19374139
ENSG00000137154	RPS6	10429.0	9	19375713	19380252
ENSG00000177076	ACER2	23675.0	9	19408925	19452018
ENSG00000155886	SLC24A2	10976.0	9	19507450	19786926
ENSG00000171843	MLLT3	7136.0	9	20341663	20622542
ENSG00000188352	FOCAD	23377.0	9	20658308	20995954
ENSG00000188921	PTPLAD2	20920.0	9	20995306	21031635
ENSG00000171855	IFNB1	5434.0	9	21077104	21077943
ENSG00000177047	IFNW1	5448.0	9	21140631	21142144
ENSG00000137080	IFNA21	5424.0	9	21165636	21166659
ENSG00000236637	IFNA4	5425.0	9	21186617	21187598
ENSG00000214042	IFNA7	5428.0	9	21201468	21202204
ENSG00000186803	IFNA10	5418.0	9	21206180	21207142
ENSG00000147885	IFNA16	5421.0	9	21216372	21217310
ENSG00000234829	IFNA17	5422.0	9	21227242	21228221
ENSG00000228083	IFNA14	5420.0	9	21239201	21239978
ENSG00000147873	IFNA5	5426.0	9	21304613	21305312
ENSG00000198642	KLHL9	18732.0	9	21329670	21335379
ENSG00000120235	IFNA6	5427.0	9	21349834	21351377
ENSG00000233816	IFNA13	5419.0	9	21367371	21368075
ENSG00000188379	IFNA2	5423.0	9	21384254	21385396
ENSG00000120242	IFNA8	5429.0	9	21409146	21410184
ENSG00000197919	IFNA1	5417.0	9	21440440	21441315
ENSG00000184995	IFNE	18163.0	9	21480841	21482312
ENSG00000099810	MTAP	7413.0	9	21802542	21931646
ENSG00000224854	C9orf53	23831.0	9	21967137	21967738
ENSG00000147889	CDKN2A	1787.0	9	21967751	21995300
ENSG00000240498	CDKN2B-AS1	34341.0	9	21994777	22121096
ENSG00000147883	CDKN2B	1788.0	9	22002902	22009362
ENSG00000176399	DMRTA1	13826.0	9	22446840	22455739
ENSG00000107105	ELAVL2	3313.0	9	23690102	23826335
ENSG00000205442	IZUMO3	31421.0	9	24542950	24545944
ENSG00000198680	TUSC1	31010.0	9	25676396	25678856
ENSG00000120159	CAAP1	25834.0	9	26840683	26892802
ENSG00000137055	PLAA	9043.0	9	26904081	26947461
ENSG00000096872	IFT74	21424.0	9	26947037	27062928
ENSG00000184434	LRRC19	23379.0	9	26993134	27005691
ENSG00000120156	TEK	11724.0	9	27109139	27230173
ENSG00000231459	LINC00032	16506.0	9	27245682	27282791
ENSG00000120160	EQTN	1359.0	9	27284656	27297137
ENSG00000120162	MOB3B	23825.0	9	27325207	27529779
ENSG00000147896	IFNK	21714.0	9	27524312	27526496
ENSG00000147894	C9orf72	28337.0	9	27546544	27573864
ENSG00000174482	LINGO2	21207.0	9	27948076	28670283
ENSG00000122729	ACO1	117.0	9	32384618	32454767
ENSG00000107201	DDX58	19102.0	9	32455300	32526322
ENSG00000197579	TOPORS	21653.0	9	32540542	32552551
ENSG00000235453	TOPORS-AS1	31420.0	9	32551142	32567003
ENSG00000165264	NDUFB6	7701.0	9	32552997	32573160
ENSG00000241043	GVQW1	31424.0	9	32566787	32568619
ENSG00000122728	TAF1L	18056.0	9	32629452	32635667
ENSG00000188133	TMEM215	33816.0	9	32783497	32787397
ENSG00000137074	APTX	15984.0	9	32972604	33025166
ENSG00000086061	DNAJA1	5229.0	9	33025209	33039905
ENSG00000122692	SMU1	18247.0	9	33041762	33076665
ENSG00000086062	B4GALT1	924.0	9	33104080	33167354
ENSG00000122711	SPINK4	16646.0	9	33218363	33248565
ENSG00000107262	BAG1	937.0	9	33247818	33264761
ENSG00000086065	CHMP5	26942.0	9	33264940	33281977
ENSG00000086102	NFX1	7803.0	9	33290509	33371155
ENSG00000165269	AQP7	640.0	9	33384765	33402643
ENSG00000165272	AQP3	636.0	9	33441152	33447609
ENSG00000165271	NOL6	19910.0	9	33461439	33473928
ENSG00000230453	ANKRD18B	23644.0	9	33524392	33573007
ENSG00000226562	CYP4F26P	39948.0	9	33580693	33605289
ENSG00000010438	PRSS3	9486.0	9	33750515	33799230
ENSG00000107341	UBE2R2	19907.0	9	33817565	33920402
ENSG00000137073	UBAP2	14185.0	9	33921691	34048947
ENSG00000198876	DCAF12	19911.0	9	34086385	34127397
ENSG00000165006	UBAP1	12461.0	9	34179003	34252521
ENSG00000186638	KIF24	19916.0	9	34252379	34329198
ENSG00000164978	NUDT2	8049.0	9	34329504	34343709
ENSG00000164976	KIAA1161	19918.0	9	34366668	34376851
ENSG00000164972	C9orf24	19919.0	9	34379017	34397830
ENSG00000164970	FAM219A	19920.0	9	34398182	34458568
ENSG00000122735	DNAI1	2954.0	9	34457412	34520982
ENSG00000168913	ENHO	24838.0	9	34521038	34523039
ENSG00000122756	CNTFR	2170.0	9	34551430	34590121
ENSG00000237159	CNTFR-AS1	48712.0	9	34568013	34582827
ENSG00000164967	RPP25L	19909.0	9	34610483	34612101
ENSG00000137100	DCTN3	2713.0	9	34613548	34620515
ENSG00000205143	ARID3C	21209.0	9	34621376	34628104
ENSG00000147955	SIGMAR1	8157.0	9	34634719	34637806
ENSG00000213930	GALT	4135.0	9	34638130	34651032
ENSG00000137070	IL11RA	5967.0	9	34650699	34661889
ENSG00000213927	CCL27	10626.0	9	34661877	34664045
ENSG00000172724	CCL19	10617.0	9	34689564	34691274
ENSG00000137077	CCL21	10620.0	9	34709002	34710121
ENSG00000205108	FAM205A	41911.0	9	34723052	34729464
ENSG00000122733	KIAA1045	29180.0	9	34957484	34982541
ENSG00000137094	DNAJB5	14887.0	9	34989638	34998897
ENSG00000174038	C9orf131	31418.0	9	35041092	35045988
ENSG00000165280	VCP	12666.0	9	35056061	35073246
ENSG00000221829	FANCG	3588.0	9	35073832	35080013
ENSG00000165282	PIGO	23215.0	9	35088685	35096591
ENSG00000165283	STOML2	14559.0	9	35099888	35103154
ENSG00000005238	FAM214B	25666.0	9	35104109	35116338
ENSG00000198722	UNC13B	12566.0	9	35161999	35405335
ENSG00000198853	RUSC2	23625.0	9	35490124	35561895
ENSG00000215187	FAM166B	34242.0	9	35561828	35563896
ENSG00000107140	TESK1	11731.0	9	35605367	35610038
ENSG00000137101	CD72	1696.0	9	35609530	35646807
ENSG00000137078	SIT1	17710.0	9	35649292	35650937
ENSG00000269900	RMRP	10031.0	9	35657748	35658015
ENSG00000159884	CCDC107	28465.0	9	35658301	35661508
ENSG00000137135	ARHGEF39	25909.0	9	35658872	35675863
ENSG00000107159	CA9	1383.0	9	35673853	35681156
ENSG00000198467	TPM2	12011.0	9	35681989	35691017
ENSG00000137076	TLN1	11845.0	9	35696945	35732392
ENSG00000107175	CREB3	2347.0	9	35732332	35737001
ENSG00000070610	GBA2	18986.0	9	35736863	35749983
ENSG00000107185	RGP1	21965.0	9	35749203	35758572
ENSG00000215183	MSMP	29663.0	9	35752987	35756610
ENSG00000159899	NPR2	7944.0	9	35792151	35809729
ENSG00000137098	SPAG8	14105.0	9	35808042	35812269
ENSG00000137133	HINT2	18344.0	9	35812957	35815351
ENSG00000137103	TMEM8B	21427.0	9	35814448	35854844
ENSG00000204930	FAM221B	30762.0	9	35816388	35828744
ENSG00000168828	OR13J1	15108.0	9	35869375	35870461
ENSG00000196196	HRCT1	33872.0	9	35906189	35907138
ENSG00000235387	LINC00961	27244.0	9	35909480	35911683
ENSG00000122718	OR2S2	8276.0	9	35957105	35958151
ENSG00000122707	RECK	11345.0	9	36036430	36124448
ENSG00000122694	GLIPR2	18007.0	9	36136732	36163910
ENSG00000185972	CCIN	1568.0	9	36169389	36171329
ENSG00000122705	CLTA	2090.0	9	36190853	36304778
ENSG00000159921	GNE	23657.0	9	36214438	36277053
ENSG00000137075	RNF38	18052.0	9	36336393	36487545
ENSG00000165304	MELK	16870.0	9	36572859	36677678
ENSG00000196092	PAX5	8619.0	9	36833272	37034103
ENSG00000147905	ZCCHC7	26209.0	9	37120536	37358146
ENSG00000137106	GRHPR	4570.0	9	37422663	37436987
ENSG00000168795	ZBTB5	23836.0	9	37438111	37465396
ENSG00000137054	POLR1E	17631.0	9	37485932	37503694
ENSG00000147912	FBXO10	13589.0	9	37510889	37588871
ENSG00000175768	TOMM5	31369.0	9	37582643	37592639
ENSG00000070601	FRMPD1	29159.0	9	37650997	37746901
ENSG00000165275	TRMT10B	26454.0	9	37753804	37778969
ENSG00000107371	EXOSC3	17944.0	9	37766975	37801434
ENSG00000122741	DCAF10	23686.0	9	37800499	37867663
ENSG00000122696	SLC25A51	23323.0	9	37879400	37904350
ENSG00000107338	SHB	10838.0	9	37919131	38069210
ENSG00000137124	ALDH1B1	407.0	9	38392661	38398658
ENSG00000137142	IGFBPL1	20081.0	9	38408991	38424444
ENSG00000180071	ANKRD18A	23643.0	9	38540566	38620657
ENSG00000204860	FAM201A	27239.0	9	38620471	38624987
ENSG00000106714	CNTNAP3	13834.0	9	39072764	39288312
ENSG00000204849	SPATA31A1	23394.0	9	39355699	39361956
ENSG00000215112	FAM74A5	34035.0	9	39371062	39376913
ENSG00000204848	SPATA31A2	32002.0	9	39884975	39891210
ENSG00000225597	FAM74A1	32029.0	9	39900346	39906219
ENSG00000147926	SPATA31A3	32003.0	9	40700291	40706537
ENSG00000204844	FAM74A3	32031.0	9	40715662	40722679
ENSG00000196409	ZNF658	25226.0	9	40760700	40836415
ENSG00000231757	FAM74A2	32030.0	9	41306133	41311985
ENSG00000234214	SPATA31A4	32004.0	9	41321107	41327364
ENSG00000233788	SPATA31A5	32005.0	9	41500679	41506925
ENSG00000234407	FAM74A6	34036.0	9	41516046	41523018
ENSG00000183148	ANKRD20A2	31979.0	9	42368303	42411410
ENSG00000215126	CBWD7	31977.0	9	42668608	42714962
ENSG00000204828	FOXD4L2	24813.0	9	42717234	42720342
ENSG00000233244	CYP4F59P	39947.0	9	43027748	43032877
ENSG00000132498	ANKRD20A3	31981.0	9	43064966	43133544
ENSG00000185775	SPATA31A6	32006.0	9	43624507	43630730
ENSG00000154529	CNTNAP3B	32035.0	9	43684902	43924049
ENSG00000154537	FAM27C	23668.0	9	44990314	44991483
ENSG00000182368	FAM27A	19729.0	9	45727107	45728274
ENSG00000204807	FAM27E2	32013.0	9	45733559	45734896
ENSG00000237198	FAM27E1	32014.0	9	46385691	46387031
ENSG00000231997	FAM27D1	32015.0	9	46389110	46391556
ENSG00000229746	FAM74A4	32032.0	9	65487273	65494248
ENSG00000234734	SPATA31A7	32007.0	9	65503363	65509610
ENSG00000232833	FAM27E3	28655.0	9	67784944	67786624
ENSG00000170215	FAM27B	23667.0	9	67792938	67794111
ENSG00000196774	ANKRD20A1	23665.0	9	67926761	67969840
ENSG00000204793	FOXD4L6	31986.0	9	69199480	69202204
ENSG00000204790	CBWD6	31978.0	9	69204538	69269662
ENSG00000172014	ANKRD20A4	31982.0	9	69381812	69425560
ENSG00000204779	FOXD4L5	18522.0	9	70175707	70178815
ENSG00000184659	FOXD4L4	23762.0	9	70426623	70429731
ENSG00000147996	CBWD5	24584.0	9	70432004	70497240
ENSG00000196873	CBWD3	18519.0	9	70856397	70914929
ENSG00000187559	FOXD4L3	18523.0	9	70917276	70920000
ENSG00000154330	PGM5	8908.0	9	70943224	71145977
ENSG00000224958	PGM5-AS1	44181.0	9	70970105	70972768
ENSG00000181778	TMEM252	28537.0	9	71151496	71155783
ENSG00000107242	PIP5K1B	8995.0	9	71320575	71624092
ENSG00000187866	FAM122A	23490.0	9	71394964	71398609
ENSG00000165059	PRKACG	9382.0	9	71627469	71629039
ENSG00000165060	FXN	3951.0	9	71650175	71715094
ENSG00000119139	TJP2	11828.0	9	71736209	71870124
ENSG00000135063	FAM189A2	24820.0	9	71939488	72007371
ENSG00000107282	APBA1	578.0	9	72042446	72287222
ENSG00000188647	PTAR1	30449.0	9	72324438	72374875
ENSG00000225626	C9orf135-AS1	48713.0	9	72433899	72435655
ENSG00000204711	C9orf135	31422.0	9	72435709	72521148
ENSG00000165072	MAMDC2	23673.0	9	72658497	72841886
ENSG00000204706	MAMDC2-AS1	48719.0	9	72700732	72790804
ENSG00000268364	SMC5-AS1	48718.0	9	72808913	72873782
ENSG00000198887	SMC5	20465.0	9	72873937	72969804
ENSG00000119138	KLF9	1123.0	9	72999503	73029540
ENSG00000083067	TRPM3	17992.0	9	73143979	74061820
ENSG00000135048	TMEM2	11869.0	9	74298282	74431606
ENSG00000107362	ABHD17B	24278.0	9	74477368	74525847
ENSG00000155621	C9orf85	28784.0	9	74526426	74600970
ENSG00000204669	C9orf57	27037.0	9	74666292	74687733
ENSG00000119125	GDA	4212.0	9	74729511	74872109
ENSG00000107372	ZFAND5	13008.0	9	74966341	74980163
ENSG00000165091	TMC1	16513.0	9	75136717	75451267
ENSG00000165092	ALDH1A1	402.0	9	75515578	75695358
ENSG00000135046	ANXA1	533.0	9	75766673	75785309
ENSG00000198963	RORB	10259.0	9	77112281	77308093
ENSG00000119121	TRPM6	17995.0	9	77337411	77503010
ENSG00000135045	C9orf40	23433.0	9	77561497	77567802
ENSG00000156017	C9orf41	23435.0	9	77595936	77643339
ENSG00000106733	NMRK1	26057.0	9	77675489	77703133
ENSG00000134996	OSTF1	8510.0	9	77703459	77762181
ENSG00000099139	PCSK5	8747.0	9	78505560	78977255
ENSG00000135002	RFK	30324.0	9	79000433	79009433
ENSG00000187210	GCNT1	4203.0	9	79034752	79122332
ENSG00000106772	PRUNE2	25209.0	9	79226292	79521003
ENSG00000225937	PCA3	8637.0	9	79379352	79402485
ENSG00000204612	FOXB2	23315.0	9	79634571	79635869
ENSG00000232998	VPS13A-AS1	44167.0	9	79791672	79792910
